"sid","mode","orbit","cloud_flag","quality_flag","time","sif740_D","sif757_D","sif771_D","sif740","sif740_U","sif757","sif757_U","rad757","sif771","sif771_U","rad771","lon_1","lon_2","lon_3","lon_4","lat_1","lat_2","lat_3","lat_4","sza","saa","vza","vaa","pa","raa","humidity","surface_pressure","temp_skin","temp_2m","vpd","wind","igbp_class","percent_cover","lai_cop","incoming_sw_era5","incoming_direct_era5","incoming_diffuse_era5"
2020061719330601,3,6362,0,0,2020-06-17 19:33:15,0.965509414672852,0.585559844970703,0.467857360839844,2.29694271087646,0.401729583740234,1.39304351806641,0.344914436340332,95.8633193969727,1.1130313873291,0.273205757141113,94.3031616210938,-90.3167114257812,-90.2904663085938,-90.29345703125,-90.3197021484375,46.1287841796875,46.1192626953125,46.1353759765625,46.1448974609375,29.1788940429688,226.568908691406,30.5494995117188,108.136779785156,50.6599583321657,118.43212890625,0.00954151153564453,96075.53125,297.032745361328,296.695861816406,1437.4794921875,5.40776443481445,5,100,5.655,944.547,845.577,98.97
2020061719330602,3,6362,0,0,2020-06-17 19:33:15,1.04382514953613,0.895510673522949,0.330837249755859,2.48300647735596,0.381496429443359,2.13020324707031,0.328037261962891,90.2591857910156,0.786981582641602,0.25916862487793,90.5863189697266,-90.3197021484375,-90.29345703125,-90.2964477539062,-90.32275390625,46.145751953125,46.13623046875,46.15234375,46.161865234375,29.1890869140625,226.542663574219,30.6589965820312,108.565490722656,50.6305701544671,117.977172851562,0.00950908660888672,96011.4296875,296.981567382812,296.588714599609,1424.60412597656,5.34156227111816,5,100,5.512,944.312,845.406,98.9060000000001
2020061719330603,3,6362,0,0,2020-06-17 19:33:15,1.17059993743896,0.913702964782715,0.431397438049316,2.7842960357666,0.387516021728516,2.17326164245605,0.335711479187012,97.431640625,1.02608871459961,0.261843681335449,99.649528503418,-90.3228759765625,-90.2965087890625,-90.2996215820312,-90.325927734375,46.162841796875,46.1533203125,46.1694946289062,46.1790161132812,29.1994018554688,226.515747070312,30.7717895507812,108.994873046875,50.6023317056322,117.520874023438,0.00948524475097656,95972.2734375,296.930236816406,296.505767822266,1414.50927734375,5.27459049224854,5,100,5.674,944.312,845.406,98.9060000000001
2020061719330604,3,6362,0,0,2020-06-17 19:33:15,0.879006385803223,0.509108543395996,0.441933631896973,2.09052848815918,0.369503974914551,1.2108039855957,0.318329811096191,94.5402908325195,1.05104446411133,0.250679969787598,95.808479309082,-90.3260498046875,-90.2996826171875,-90.3027954101562,-90.3291625976562,46.1797485351562,46.1702270507812,46.1864013671875,46.1959228515625,29.2095336914062,226.4892578125,30.88525390625,109.415161132812,50.5759364994715,117.074096679688,0.00945854187011719,95923.84375,296.880065917969,296.415161132812,1403.66223144531,5.20907211303711,5,100,5.736,944.312,845.406,98.9060000000001
2020061719330605,3,6362,0,0,2020-06-17 19:33:16,0.735171318054199,0.573083877563477,0.271430015563965,1.74827575683594,0.362842559814453,1.36282253265381,0.315147399902344,96.1693115234375,0.645474433898926,0.244708061218262,95.3322448730469,-90.3291625976562,-90.3027954101562,-90.3058471679688,-90.3321533203125,46.1964111328125,46.1868286132812,46.2030639648438,46.2125854492188,29.2196044921875,226.463012695312,30.9987182617188,109.827514648438,50.5506030375415,116.635498046875,0.00942230224609375,95843.046875,296.830841064453,296.295074462891,1389.71643066406,5.14485931396484,5,100,5.715,944.312,845.406,98.9060000000001
2020061719330606,3,6362,0,0,2020-06-17 19:33:16,0.822624206542969,0.592920303344727,0.335941314697266,1.95604801177979,0.370913505554199,1.4098539352417,0.321381568908691,92.458625793457,0.798807144165039,0.250595092773438,92.0184631347656,-90.3323364257812,-90.3060302734375,-90.3090209960938,-90.33544921875,46.2133178710938,46.2037963867188,46.2200317382812,46.2295532226562,29.2297973632812,226.436279296875,31.1156005859375,110.242248535156,50.5261089735138,116.194030761719,0.00937366485595703,95720.09375,296.781311035156,296.135345458984,1371.64501953125,5.08014678955078,5,100,5.725,944.312,845.406,98.9060000000001
2020061719330607,3,6362,0,0,2020-06-17 19:33:16,0.654841423034668,0.657934188842773,0.143458366394043,1.55693626403809,0.361150741577148,1.56429004669189,0.317934036254883,82.5380706787109,0.341083526611328,0.241103172302246,83.226692199707,-90.3358154296875,-90.3093872070312,-90.312255859375,-90.338623046875,46.2305908203125,46.2211303710938,46.236572265625,46.2460327148438,29.2399291992188,226.409240722656,31.234375,110.652954101562,50.5029659244547,115.756286621094,0.00935077667236328,95683.921875,296.732330322266,296.058380126953,1362.57653808594,5.01560592651367,5,100,5.811,944.312,845.406,98.9060000000001
2020061719330608,3,6362,0,0,2020-06-17 19:33:16,0.655529975891113,0.572686195373535,0.200902938842773,1.5584192276001,0.404058456420898,1.36147022247314,0.354641914367676,95.4323348999023,0.477614402770996,0.270369529724121,94.6373291015625,-90.3392333984375,-90.3128662109375,-90.3157348632812,-90.3421020507812,46.2476806640625,46.2382202148438,46.253662109375,46.26318359375,29.2501220703125,226.381958007812,31.3555908203125,111.062622070312,50.4808658806462,115.3193359375,0.00934123992919922,95692.1953125,296.683502197266,296.023376464844,1358.00695800781,4.95123672485352,4,100,5.665,944.312,845.406,98.9060000000001
2020061719330631,3,6362,0,0,2020-06-17 19:33:16,0.529684066772461,0.369568824768066,0.224451065063477,1.26002502441406,0.413105964660645,0.879138946533203,0.355145454406738,100.831245422363,0.533928871154785,0.280683517456055,101.801170349121,-90.2904052734375,-90.2639770507812,-90.2670288085938,-90.29345703125,46.1192626953125,46.1096801757812,46.125732421875,46.1353149414062,29.1863403320312,226.625061035156,30.5494384765625,108.155212402344,50.6766114202847,118.469848632812,0.00958061218261719,96165.3515625,297.038879394531,296.798828125,1448.26086425781,5.51273345947266,5,100,5.667,945.932,846.585,99.347
2020061719330632,3,6362,0,0,2020-06-17 19:33:16,0.725193977355957,0.521434783935547,0.296994209289551,1.72493743896484,0.396268844604492,1.24027729034424,0.338683128356934,97.716423034668,0.706425666809082,0.270355224609375,99.0731048583984,-90.2933959960938,-90.2669677734375,-90.27001953125,-90.29638671875,46.13623046875,46.1266479492188,46.1427612304688,46.15234375,29.196533203125,226.598815917969,30.6588745117188,108.583923339844,50.6472361531751,118.014892578125,0.00954532623291016,96092.515625,296.985656738281,296.682495117188,1434.23876953125,5.44365119934082,5,100,5.541,944.312,845.406,98.9060000000001
